Molecule	Upper Manifold	J'	Sym'	#'	Lower Manifold	J"	Sym"	#"	Position	Intensity	Eupper	Elower	Spol	A	Width	Branch	Label
LinearMolecule	Excited	9	f	1	Ground	9	e	1	712.636249029738	0.023767928252732	845.505435132754	132.869186103016	6.33333333333333	113.502625856004	0	Q(9)	Excited v=1  9 f - Ground v=0  9 e
LinearMolecule	Excited	10	f	1	Ground	10	e	1	712.781246820544	0.0227576242969668	875.17691872423	162.395671903686	7	113.571921989186	0	Q(10)	Excited v=1 10 f - Ground v=0 10 e
LinearMolecule	Excited	11	f	1	Ground	11	e	1	712.940744390431	0.0212849363950725	907.815550674855	194.874806284424	7.66666666666667	113.648180305659	0	Q(11)	Excited v=1 11 f - Ground v=0 11 e
LinearMolecule	Excited	12	f	1	Ground	12	e	1	713.114741739398	0.0194754908220056	943.421330984626	230.306589245228	8.33333333333333	113.731410119837	0	Q(12)	Excited v=1 12 f - Ground v=0 12 e
LinearMolecule	Excited	13	f	1	Ground	13	e	1	713.303238867447	0.0174535204607815	981.994259653546	268.691020786099	9	113.821621596858	0	Q(13)	Excited v=1 13 f - Ground v=0 13 e
LinearMolecule	Excited	14	f	1	Ground	14	e	1	713.506235774576	0.0153339885902814	1023.53433668161	310.028100907038	9.66666666666666	113.918825753614	0	Q(14)	Excited v=1 14 f - Ground v=0 14 e
LinearMolecule	Excited	15	f	1	Ground	15	e	1	713.723732460785	0.0132167198483313	1068.04156206883	354.317829608043	10.3333333333333	114.023034459873	0	Q(15)	Excited v=1 15 f - Ground v=0 15 e
LinearMolecule	Excited	16	f	1	Ground	16	e	1	713.955728926075	0.0111827283052498	1115.51593581519	401.560206889115	11	114.134260439481	0	Q(16)	Excited v=1 16 f - Ground v=0 16 e
LinearMolecule	Excited	17	f	1	Ground	17	e	1	714.202225170446	0.00929267419841881	1165.9574579207	451.755232750255	11.6666666666667	114.252517271653	0	Q(17)	Excited v=1 17 f - Ground v=0 17 e
LinearMolecule	Excited	18	f	1	Ground	18	e	1	714.463221193898	0.00758717697007003	1219.36612838536	504.902907191461	12.3333333333333	114.377819392351	0	Q(18)	Excited v=1 18 f - Ground v=0 18 e
LinearMolecule	Excited	19	f	1	Ground	19	e	1	714.73871699643	0.00608857851031386	1275.74194720916	561.003230212735	13	114.510182095746	0	Q(19)	Excited v=1 19 f - Ground v=0 19 e
LinearMolecule	Excited	1	e	1	Ground	0	e	1	714.935943159103	0.00477257942094861	714.935943159103	0	0.666666666666667	76.4033350885865	0	R(0)	Excited v=1  1 e - Ground v=0  0 e
LinearMolecule	Excited	20	f	1	Ground	20	e	1	715.028712578043	0.00480368989900877	1335.08491439212	620.056201814075	13.6666666666667	114.649621535765	0	Q(20)	Excited v=1 20 f - Ground v=0 20 e
LinearMolecule	Excited	21	f	1	Ground	21	e	1	715.333207938736	0.00372705976218288	1397.39502993422	682.061821995483	14.3333333333333	114.796154727731	0	Q(21)	Excited v=1 21 f - Ground v=0 21 e
LinearMolecule	Excited	22	f	1	Ground	22	e	1	715.65220307851	0.00284435761766261	1462.67229383547	747.020090756957	15	114.949799550078	0	Q(22)	Excited v=1 22 f - Ground v=0 22 e
LinearMolecule	Excited	23	f	1	Ground	23	e	1	715.985697997365	0.00213555281810999	1530.91670609586	814.931008098499	15.6666666666667	115.110574746161	0	Q(23)	Excited v=1 23 f - Ground v=0 23 e
LinearMolecule	Excited	24	f	1	Ground	24	e	1	716.3336926953	0.00157767049535213	1602.12826671541	885.794574020107	16.3333333333333	115.27849992615	0	Q(24)	Excited v=1 24 f - Ground v=0 24 e
LinearMolecule	Excited	25	f	1	Ground	25	e	1	716.696187172316	0.00114700458608968	1676.3069756941	959.610788521783	17	115.453595569006	0	Q(25)	Excited v=1 25 f - Ground v=0 25 e
LinearMolecule	Excited	26	f	1	Ground	26	e	1	717.073181428412	0.00082075321506347	1753.45283303194	1036.37965160353	17.6666666666667	115.635883024549	0	Q(26)	Excited v=1 26 f - Ground v=0 26 e
LinearMolecule	Excited	27	f	1	Ground	27	e	1	717.46467546359	0.000578106892739555	1833.56583872893	1116.10116326534	18.3333333333333	115.825384515606	0	Q(27)	Excited v=1 27 f - Ground v=0 27 e
LinearMolecule	Excited	28	f	1	Ground	28	e	1	717.870669277848	0.000400863061334252	1916.64599278506	1198.77532350721	19	116.022123140252	0	Q(28)	Excited v=1 28 f - Ground v=0 28 e
LinearMolecule	Excited	2	e	1	Ground	1	e	1	717.887662955025	0.00705685856822082	720.840311535092	2.95264858006702	1	69.6182177280431	0	R(1)	Excited v=1  2 e - Ground v=0  1 e
LinearMolecule	Excited	29	f	1	Ground	29	e	1	718.291162871186	0.000273662890692747	2002.69329520034	1284.40213232916	19.6666666666667	116.22612287413	0	Q(29)	Excited v=1 29 f - Ground v=0 29 e
